ID,Tipo,SKU,Nombre,Precio rebajado,Precio normal,Posición,Etiquetas,Categorías,Marcas,Marca,Superior
19185,variation,WFT2041RMA-BLK39,Botas Altas Aislantes Original Para Mujer BLK - 39,107994,179990,1,,,Hunter,Hunter,WFT2041RMA-BLK
19191,variation,WFT2052NRE-BLK39,Botas Estilo Sherpa Con Parte Superior Enrollable Para Mujer Negro - 39,86994,144990,1,,,Hunter,Hunter,WFT2052NRE-BLK
19203,variation,WFT2078RMA-BHE39,Botas Altas Calendar Original Para Mujer - 39,92994,154990,1,,,Hunter,Hunter,WFT2078RMA-BHE
19355,variation,MFT9000RMA-BLK44,Botas De Agua Altas Original Para Hombre Negra - 44,95994,159990,1,,,Hunter,Hunter,MFT9000RMA-BLK
19359,variation,MFT9000RMA-DOV42,Botas De Agua Altas Original Para Hombre Verde Oliva - 42,95994,159990,1,,,Hunter,Hunter,MFT9000RMA-DOV
19368,variation,WFT1000RMA-BLK40/41,Botas De Agua Altas Original Para Mujer - 40/41,101994,169990,1,,,Hunter,Hunter,WFT1000RMA-BLK
19501,variation,WFS1051RMA-BLK40,BOTA ANKLE BLACK - 40/41,80994,134990,1,,,Hunter,Hunter,WFS1051RMA-BLK
19522,variation,WFS2020RMA-BBO40,Botas De Agua Bajas Original Play Para Mujer Celeste - 40/41,65994,109990,1,,,Hunter,Hunter,WFS2020RMA-BBO
19652,variation,WFF1088RMA-DOC40,Zueco de Jardin para Mujer Verde Oliva - 40,53994,89990,1,,,Hunter,Hunter,WFF1088RMA-DOC
19869,variation,WFS2018RMA-DOC40,Bota Corta de Jardinera - 40/41,68994,114990,1,,,Hunter,Hunter,WFS2018RMA-DOC
19995,variation,WFT2200RMA-BLK40,BOTAS DE AGUA LARGAS PARA MUJER SLIM FIT (ajustadas) - 40/41,95994,159990,1,,,Hunter,Hunter,WFT2200RMA-BLK
20000,variation,WFS2200RMA-BLK40,BOTAS REFINED CORTAS PARA MUJER NEGRO - 40/41,89994,149990,1,,,Hunter,Hunter,WFS2200RMA-BLK
20006,variation,WFS2106WWU-BLK40,Bota Nieve Negra - 40,83994,139990,1,,,Hunter,Hunter,WFS2106WWU-BLK
20175,variation,WFS2010CNV-BLK40,Botas Commando Desert Mujer Negras - 40/41,83994,139990,1,,,Hunter,Hunter,WFS2010CNV-BLK
20180,variation,WFS2010CNV-ATM36,Botas Commando Desert Mujer Verde Musgo - 36,83994,139990,1,,,Hunter,Hunter,WFS2010CNV-ATM
20202,variation,WFS1018RMA-DOV36,Bota Commando Chelsea Verde Militar - 36,86994,144990,1,,,Hunter,Hunter,WFS1018RMA-DOV
20211,variation,WFS1018RMA-BLK36,Bota Commando Chelsea Negro - 36,86994,144990,1,,,Hunter,Hunter,WFS1018RMA-BLK
20226,variation,WFS1000RMA-OVL40,Botas de Agua Bajas para Mujer Hoja de Olivo - 40/41,72594,120990,1,,,Hunter,Hunter,WFS1000RMA-OVL
20231,variation,MFS9000CNV-BLK44,Botas Commando Desert Hombre Negras - 44,83994,139990,1,,,Hunter,Hunter,MFS9000CNV-BLK
20238,variation,WFS1013RMA-GSC39,Botas De Agua Baja y Ajustables Por Detrás Para Mujer Rosado Oscuro - 39,86994,144990,1,,,Hunter,Hunter,WFS1013RMA-GSC
20247,variation,WFT1000RMA-OVL40,Botas de Agua Altas para Mujer Hoja de Olivo - 40/41,101994,169990,1,,,Hunter,Hunter,WFT1000RMA-OVL
20257,variation,WFT1000RMA-SWG40,Botas de Agua Altas para Mujer Verde Sweet Gale - 40/41,101994,169990,1,,,Hunter,Hunter,WFT1000RMA-SWG
20265,variation,WFT1001RMA-GSC40,Botas De Agua Altas Y Ajustables Por Detrás Para Mujer Glenmore Rosa - 40/41,107994,179990,1,,,Hunter,Hunter,WFT1001RMA-GSC
20277,variation,WFS1000RMA-MLR40,Botas de Agua Bajas para Mujer Rojo Militar - 40/41,80994,134990,1,,,Hunter,Hunter,WFS1000RMA-MLR
20282,variation,WFT2007RMA-ATM40,Botas De Agua Altas Original Play Para Mujer Verde Musgo - 40/41,65994,109990,1,,,Hunter,Hunter,WFT2007RMA-ATM
20317,variation,WFS1020RMA-ATM40,Botas de Agua Bajas Play Neopreno Verde Musgo Mujer - 40/41,65994,109990,1,,,Hunter,Hunter,WFS1020RMA-ATM
20328,variation,WFS1020RMA-BLK40,Botas de Agua Bajas Play Neopreno Black Mujer - 40/41,65994,109990,1,,,Hunter,Hunter,WFS1020RMA-BLK
20340,variation,WFT2007RMA-KOM40,Botas De Agua Altas Original Play Para Mujer Kombu - 40/41,65994,109990,1,,,Hunter,Hunter,WFT2007RMA-KOM
20350,variation,WFT2052NRE-DOV40,Botas Estilo Sherpa Con Parte Superior Enrollable Para Mujer Verde Oliva - 40/41,86994,144990,1,,,Hunter,Hunter,WFT2052NRE-DOV
20438,variation,WFS2236NYL-BLK40,Botas Commando Explorer Aislantes Para Mujer Negro - 40/41,119994,199990,1,,,Hunter,Hunter,WFS2236NYL-BLK
20448,variation,WFS2236NYL-MRF40,Botas Commando Explorer Aislantes Para Mujer Berry - 40/41,119994,199990,1,,,Hunter,Hunter,WFS2236NYL-MRF
20492,variation,UFF1102EVA-PER37,Zueco In & Out Espuma de Alga Rosado - 37,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-PER
20502,variation,UFF1102EVA-BLK37,Zueco In & Out Espuma de Alga Negro - 37,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-BLK
20670,variation,MFS2335LNR-BLK42,Botas Commando de Piel Con Cordones Urban Explorer Para Hombre - 42,137994,229990,1,,,Hunter,Hunter,MFS2335LNR-BLK
20917,variation,MFF9100REN-BLK-44,Zapatillas Deportivas Travel - Hombre Black - 44,,119990,1,,,Hunter,,MFF9100REN-BLK
20926,variation,MFF9100REN-ZSB-44,Zapatillas Deportivas Travel - Hombre Zesty Yellow - 44,,119990,1,,,Hunter,,MFF9100REN-ZSB
20979,variation,WFF1100REN-BLK-40,Zapatillas Deportivas Travel - Mujer - Black - 40/41,,119990,1,,,Hunter,,WFF1100REN-BLK
20986,variation,WFF1100REN-SSH-40,"Zapatillas Deportivas Travel - Mujer White, Green & Coral - 40/41",,119990,1,,,Hunter,,WFF1100REN-SSH
20993,variation,WFF1100REN-SSA-40,Zapatillas Deportivas Travel - Mujer Shaded White - 40/41,,119990,1,,,Hunter,,WFF1100REN-SSA
21008,variation,WFF1100REN-RCG-39,Zapatillas Deportivas Travel - Mujer Red Tang - 39,,119990,1,,,Hunter,,WFF1100REN-RCG
21017,variation,WFF1100REN-BSH-40,Zapatillas Deportivas Travel - Mujer Black Shaded White - 40/41,,119990,1,,,Hunter,,WFF1100REN-BSH
21207,variation,WFS2336REN-BLK-40,Botas Commando Travel Explorer Black - Mujer - 40/41,119994,199990,1,,,Hunter,Hunter,WFS2336REN-BLK
21214,variation,WFS2336REN-SED-40,Botas Commando Travel Explorer White - Mujer - 40/41,119994,199990,1,,,Hunter,Hunter,WFS2336REN-SED
21228,variation,WFT2235RMA-BLK-40,Botas Play Alta Aislante Con Forro De Shearling Black Para Mujer - 40/41,83994,139990,1,,,Hunter,Hunter,WFT2235RMA-BLK
21239,variation,WFT2235RMA-WHW-40,Botas Play Altas Aislante Con Forro - Shearling White - Mujer - 40/41,83994,139990,1,,,Hunter,Hunter,WFT2235RMA-WHW
21844,variation,WFS1018RGL-BLK40,Botas Chelsea Commando Negras Brillantes Para Mujer - 40/41,89994,149990,1,,,Hunter,Hunter,WFS1018RGL-BLK
21855,variation,WFS1018RMA-CAS40,Botas Chelsea Commando Para Mujer Gris Pálido - 40/41,89994,149990,1,,,Hunter,Hunter,WFS1018RMA-CAS
21881,variation,WFS2240NRE-BWI40,Bota Enrollable - Sherpa Vegano - Mujeres - Negro con Blanco - 40/41,92994,154990,1,,,Hunter,Hunter,WFS2240NRE-BWI
21891,variation,WFT2007RMA-APL40,Botas De Agua Play Altas Para Mujer Rosadas - 40/41,65994,109990,1,,,Hunter,Hunter,WFT2007RMA-APL
21897,variation,WFS2020RMA-APL40,Botas De Agua Play Cortas Para Mujer Rosada - 40/41,59994,99990,1,,,Hunter,Hunter,WFS2020RMA-APL
24465,variation,MFK1000PTP-BLK44,Zapatilla Travel Trainer Black Hombre - 44,,119990,1,,,Hunter,Hunter,MFK1000PTP-BLK
24473,variation,MFF9100REN-SED44,Zapatillas Deportivas Travel - Hombre Shaded White - 44,,119990,1,,,Hunter,,MFF9100REN-SED
24817,variation,MFF9100REN-LTB-44,Zapatillas Deportivas Travel - Hombre Verde Musgo - 44,,119990,1,,,Hunter,,MFF9100REN-LTB
24830,variation,WFF1100REN-VPY-40,Zapatillas Deportivas Travel - Mujer - Red - 40/41,,119990,1,,,Hunter,,WFF1100REN-VPY
18526,variation,WFS1000RGL-BLK36,Botas De Agua Bajas Y Brillantes Original Para Mujer Negro - 36,72594,120990,1,,,Hunter,Hunter,WFS1000RGL-BLK
18561,variation,WFS2020RMA-BLK42,Botas De Agua Bajas Play Mujer Negro - 42,59994,99990,1,,,Hunter,Hunter,WFS2020RMA-BLK
18567,variation,WFS2020RMA-LRD42,Botas de Agua Bajas Play para Mujer Rojo - 42,65994,109990,1,,,Hunter,Hunter,WFS2020RMA-LRD
18573,variation,WFS2048RMA-BLK42,Botas De Agua Aislantes Bajas Original Para Mujer BLK - 42,83994,139990,1,,,Hunter,Hunter,WFS2048RMA-BLK
18593,variation,WFT1000RGL-BLK42,Botas Altas Y Brillantes Original Para Mujer Negro - 42,101994,169990,1,,,Hunter,Hunter,WFT1000RGL-BLK
18599,variation,WFT1000RGL-DOV42,Botas Altas Y Brillantes Original Para Mujer Verde Oliva - 42,77994,129990,1,,,Hunter,Hunter,WFT1000RGL-DOV
18606,variation,WFT1000RGL-MLR36,Botas Altas Y Brillantes Original Para Mujer Rojo Militar - 36,101994,169990,1,,,Hunter,Hunter,WFT1000RGL-MLR
18623,variation,WFT1000RMA-DOV42,Botas De Agua Altas Original Para Mujer Verde Oliva - 42,77994,129990,1,,,Hunter,Hunter,WFT1000RMA-DOV
18629,variation,WFT1000RMA-HGR42,Botas De Agua Altas Original Para Mujer Verde - 42,95994,159990,1,,,Hunter,Hunter,WFT1000RMA-HGR
18684,variation,WFT1000RMA-MLR42,Botas de Agua Altas para Mujer Rojo Militar - 42,101994,169990,1,,,Hunter,Hunter,WFT1000RMA-MLR
18690,variation,WFT1000RMA-RYL42,Botas De Agua Altas Original Para Mujer Amarillo - 42,89994,149990,1,,,Hunter,Hunter,WFT1000RMA-RYL
18696,variation,WFT1000RMA-SIL42,Botas De Agua Altas Original Para Mujer Plateado - 42,89994,149990,1,,,Hunter,Hunter,WFT1000RMA-SIL
19071,variation,WFS1000RGL-MLR37,Botas De Agua Bajas Y Brillantes Original Para Mujer Rojo Militar - 37,72594,120990,1,,,Hunter,Hunter,WFS1000RGL-MLR
19092,variation,WFS1043RMA-SUG42,Botas Chelsea Original Para Mujer Verde Suculenta - 42,70194,116990,1,,,Hunter,Hunter,WFS1043RMA-SUG
19109,variation,WFS2020RMA-LIH40/41,Botas De Agua Bajas Original Play Para Mujer LIH - 40/41,44994,74990,1,,,Hunter,Hunter,WFS2020RMA-LIH
19116,variation,WFS2020RMA-ZNC42,Botas De Agua Bajas Original Play Para Mujer ZNC - 42,59994,99990,1,,,Hunter,Hunter,WFS2020RMA-ZNC
19121,variation,WFT1000RGL-NVY39,Botas Altas Y Brillantes Original Para Mujer Azul Marino - 39,77994,129990,1,,,Hunter,Hunter,WFT1000RGL-NVY
19128,variation,WFT1000RGL-RVI42,Botas Altas Y Brillantes Original Para Mujer Morada - 42,77994,129990,1,,,Hunter,Hunter,WFT1000RGL-RVI
19134,variation,WFT1001RGL-BLK42,Botas De Agua Altas Y Ajustables Por Detrás Para Mujer Negro - 42,107994,179990,1,,,Hunter,Hunter,WFT1001RGL-BLK
19135,variation,WFT1001RMA-BLK36,Botas De Agua Altas Y Ajustables Por Detrás Original Para Mujer Negro - 36,107994,179990,1,,,Hunter,Hunter,WFT1001RMA-BLK
19151,variation,WFT1071RMA-BLK42,Botas Original Refined Para Mujer Negro - 42,80994,134990,1,,,Hunter,Hunter,WFT1071RMA-BLK
19157,variation,WFT2007EXL-OEX42,Botas Altas Original Play Con Logotipo Ampliado Para Mujer - 42,65400,109000,1,,,Hunter,Hunter,WFT2007EXL-OEX
19163,variation,WFT2007RMA-BLK42,Botas De Agua Altas Original Play Para Mujer BLK - 42,65994,109990,1,,,Hunter,Hunter,WFT2007RMA-BLK
19169,variation,WFT2007RMA-LIH42,Botas De Agua Altas Original Play Para Mujer LIH - 42,53994,89990,1,,,Hunter,Hunter,WFT2007RMA-LIH
19175,variation,WFT2007RMA-LRD42,Botas De Agua Altas Original Play Para Mujer LRD - 42,65994,109990,1,,,Hunter,Hunter,WFT2007RMA-LRD
19176,variation,WFT2007RMA-ZNC36,Botas De Agua Altas Original Play Para Mujer ZNC - 36,65994,109990,1,,,Hunter,Hunter,WFT2007RMA-ZNC
19187,variation,WFT2041RMA-BLK42,Botas Altas Aislantes Original Para Mujer BLK - 42,107994,179990,1,,,Hunter,Hunter,WFT2041RMA-BLK
19193,variation,WFT2052NRE-BLK42,Botas Estilo Sherpa Con Parte Superior Enrollable Para Mujer Negro - 42,86994,144990,1,,,Hunter,Hunter,WFT2052NRE-BLK
19205,variation,WFT2078RMA-BHE42,Botas Altas Calendar Original Para Mujer - 42,92994,154990,1,,,Hunter,Hunter,WFT2078RMA-BHE
19356,variation,MFT9000RMA-BLK45/46,Botas De Agua Altas Original Para Hombre Negra - 45/46,95994,159990,1,,,Hunter,Hunter,MFT9000RMA-BLK
19358,variation,MFT9000RMA-DOV40/41,Botas De Agua Altas Original Para Hombre Verde Oliva - 40/41,95994,159990,1,,,Hunter,Hunter,MFT9000RMA-DOV
19369,variation,WFT1000RMA-BLK42,Botas De Agua Altas Original Para Mujer - 42,101994,169990,1,,,Hunter,Hunter,WFT1000RMA-BLK
19502,variation,WFS1051RMA-BLK42,BOTA ANKLE BLACK - 42,80994,134990,1,,,Hunter,Hunter,WFS1051RMA-BLK
19523,variation,WFS2020RMA-BBO42,Botas De Agua Bajas Original Play Para Mujer Celeste - 42,65994,109990,1,,,Hunter,Hunter,WFS2020RMA-BBO
20232,variation,MFS9000CNV-BLK45,Botas Commando Desert Hombre Negras - 45/46,83994,139990,1,,,Hunter,Hunter,MFS9000CNV-BLK
20239,variation,WFS1013RMA-GSC40,Botas De Agua Baja y Ajustables Por Detrás Para Mujer Rosado Oscuro - 40/41,86994,144990,1,,,Hunter,Hunter,WFS1013RMA-GSC
20258,variation,WFT1000RMA-SWG42,Botas de Agua Altas para Mujer Verde Sweet Gale - 42,101994,169990,1,,,Hunter,Hunter,WFT1000RMA-SWG
20266,variation,WFT1001RMA-GSC42,Botas De Agua Altas Y Ajustables Por Detrás Para Mujer Glenmore Rosa - 42,107994,179990,1,,,Hunter,Hunter,WFT1001RMA-GSC
20493,variation,UFF1102EVA-PER38,Zueco In & Out Espuma de Alga Rosado - 38,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-PER
20503,variation,UFF1102EVA-BLK38,Zueco In & Out Espuma de Alga Negro - 38,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-BLK
20671,variation,MFS2335LNR-BLK43,Botas Commando de Piel Con Cordones Urban Explorer Para Hombre - 43,137994,229990,1,,,Hunter,Hunter,MFS2335LNR-BLK
20918,variation,MFF9100REN-BLK-45,Zapatillas Deportivas Travel - Hombre Black - 45/46,,119990,1,,,Hunter,,MFF9100REN-BLK
20927,variation,MFF9100REN-ZSB-45,Zapatillas Deportivas Travel - Hombre Zesty Yellow - 45/46,,119990,1,,,Hunter,,MFF9100REN-ZSB
24466,variation,MFK1000PTP-BLK45,Zapatilla Travel Trainer Black Hombre - 45/46,,119990,1,,,Hunter,Hunter,MFK1000PTP-BLK
24474,variation,MFF9100REN-SED45,Zapatillas Deportivas Travel - Hombre Shaded White - 45/46,,119990,1,,,Hunter,,MFF9100REN-SED
24818,variation,MFF9100R5N-LTB-44,Zapatillas Deportivas Travel - Hombre Verde Musgo - 45/46,,119990,1,,,Hunter,,MFF9100REN-LTB
19046,variation,MFT9000RMA-HGR47,Botas De Agua Altas Original Para Hombre Verde - 47,89994,149990,1,,,Hunter,Hunter,MFT9000RMA-HGR
19110,variation,WFS2020RMA-LIH42,Botas De Agua Bajas Original Play Para Mujer LIH - 42,44994,74990,1,,,Hunter,Hunter,WFS2020RMA-LIH
19357,variation,MFT9000RMA-DOV39,Botas De Agua Altas Original Para Hombre Verde Oliva - 39,95994,159990,1,,,Hunter,Hunter,MFT9000RMA-DOV
20494,variation,UFF1102EVA-PER39,Zueco In & Out Espuma de Alga Rosado - 39,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-PER
20504,variation,UFF1102EVA-BLK39,Zueco In & Out Espuma de Alga Negro - 39,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-BLK
20495,variation,UFF1102EVA-PER40,Zueco In & Out Espuma de Alga Rosado - 40/41,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-PER
20505,variation,UFF1102EVA-BLK40,Zueco In & Out Espuma de Alga Negro - 40/41,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-BLK
20496,variation,UFF1102EVA-PER42,Zueco In & Out Espuma de Alga Rosado - 42,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-PER
20506,variation,UFF1102EVA-BLK42,Zueco In & Out Espuma de Alga Negro - 42,29994,49990,1,,,Hunter,Hunter,UFF1102EVA-BLK
24447,variable,WFK2000PTP-BLK,Zapatilla Travel Trainer Black Mujer,,,1,"Black, Hunter, Negros, Zapatillas, Ofertas","Género, Género > Mujer, Tipo de producto, Tipo de producto > Zapatillas",Hunter,Hunter,
19976,variable,WFS2106WWU-BLK,Bota Nieve Negra,,,1,"Impermeables, Invierno, Nieve, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18673,variable,WFS2020RMA-BBO,Botas De Agua Bajas Original Play Para Mujer Celeste,,,1,"Impermeables, Invierno, winter-style, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
20472,variable,UFF1102EVA-PER,Zueco In & Out Espuma de Alga Rosado,,,1,"Impermeables, Ofertas","Tipo de producto, Tipo de producto > Zuecos",Hunter,Hunter,
20473,variable,UFF1102EVA-BLK,Zueco In & Out Espuma de Alga Negro,,,1,"Impermeables, Ofertas","Género, Género > Hombre, Tipo de producto, Tipo de producto > Zuecos",Hunter,Hunter,
20292,variable,WFT2007RMA-KOM,Botas De Agua Altas Original Play Para Mujer Kombu,,,1,"Destacado, Impermeables, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
20221,variable,WFT1000RMA-OVL,Botas de Agua Altas para Mujer Hoja de Olivo,,,1,"Destacado, Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
19350,variable,WFT1000RMA-BLK,Botas De Agua Altas Original Para Mujer,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
19862,simple,UAH5101WXA-HRE,Gorro Stripe Negro,14994,24990,1,"Invierno, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Gorros, Tipo de producto",Hunter,Hunter,
19623,variable,WFF1088RMA-DOC,Zueco de Jardin para Mujer Verde Oliva,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18617,variable,WFT1000RMA-HGR,Botas De Agua Altas Original Para Mujer Verde,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18943,variable,WFT1071RMA-BLK,Botas Original Refined Para Mujer Negro,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
21223,variable,WFT2235RMA-BLK,Botas Play Alta Aislante Con Forro De Shearling Black Para Mujer,,,1,"Botas, Hunter, Negra, Play, Sherpa, Ofertas","Tipo de producto > Botas, Calzado, Género, Género > Mujer, Tipo de producto, Tipo de producto > Zapatos",Hunter,Hunter,
18680,variable,WFT1000RMA-RYL,Botas De Agua Altas Original Para Mujer Amarillo,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
19658,variable,UAS3000AAA-MLR,Hunter Calcetin Bota Rojo,,,1,"Hunter, Invierno, Mujer, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Calcetín, Tipo de producto",Hunter,Hunter,
19659,variable,UAS3000AAA-HWT,Hunter Calcetin Bota Blanco Hueso,,,1,"Hunter, Invierno, Mujer, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Calcetín, Tipo de producto",Hunter,Hunter,
19314,variable,UAS3036AAB-HWT,Calcetín Bota Alta 6 Puntadas Blanco,,,1,"Hunter, Invierno, Mujer, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Calcetín, Tipo de producto",Hunter,Hunter,
19861,simple,UAH5101WXA-SPK,Gorro Stripe Celeste,16194,26990,1,"Invierno, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Gorros, Tipo de producto",Hunter,Hunter,
18521,simple,UAH3031WXA-GZB,Gorro con Pon Pon Moustache Original Negro,16194,26990,1,"Invierno, Moustache, winter-style, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Gorros, Tipo de producto",Hunter,Hunter,
20001,variable,UAS3000AAA-DOV,Calcetin Verde Oliva para Bota Alta,,,1,"Hunter, Invierno, Mujer, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Calcetín, Tipo de producto",Hunter,Hunter,
18620,variable,UAS3000AAA-BLK,Hunter Calcetín Bota Negra,,,1,"Hunter, Invierno, Mujer, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Calcetín, Tipo de producto",Hunter,Hunter,
18590,variable,WFT1000RMA-DOV,Botas De Agua Altas Original Para Mujer Verde Oliva,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18681,variable,WFT1000RMA-SIL,Botas De Agua Altas Original Para Mujer Plateado,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18649,simple,UAH3031WXA-MRG,Gorro con Pon Pon Moustache Original,16194,26990,1,"Invierno, Moustache, winter-style, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Gorros, Tipo de producto",Hunter,Hunter,
18939,variable,WFT1000RGL-RVI,Botas Altas Y Brillantes Original Para Mujer Morada,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18583,variable,WFT1000RGL-DOV,Botas Altas Y Brillantes Original Para Mujer Verde Oliva,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18585,variable,WFT1000RGL-GRA,Botas Altas Y Brillantes Original Para Mujer Grafito,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
19489,variable,WFT1000RGL-BCE,Botas De Agua Altas Original Para Mujer - Brillante / Gloss,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18938,variable,WFT1000RGL-NVY,Botas Altas Y Brillantes Original Para Mujer Azul Marino,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18940,variable,WFT1001RGL-BLK,Botas De Agua Altas Y Ajustables Por Detrás Para Mujer Negro,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18949,variable,WFT2041RMA-BLK,Botas Altas Aislantes Original Para Mujer BLK,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18952,variable,WFT2078RMA-BHE,Botas Altas Calendar Original Para Mujer,,,1,"Impermeables, Invierno, winter-style, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18947,variable,WFT2007RMA-LRD,Botas De Agua Altas Original Play Para Mujer LRD,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18946,variable,WFT2007RMA-LIH,Botas De Agua Altas Original Play Para Mujer LIH,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18944,variable,WFT2007EXL-OEX,Botas Altas Original Play Con Logotipo Ampliado Para Mujer,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
19974,variable,WFT2200RMA-BLK,BOTAS DE AGUA LARGAS PARA MUJER SLIM FIT (ajustadas),,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
19462,variable,WFT1009NRE-BLK,Bota Ecuestre de Neopreno elástico,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18922,variable,MFT9000RMA-HGR,Botas De Agua Altas Original Para Hombre Verde,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Hombre, Tipo de producto",Hunter,Hunter,
18520,variable,WFS1000RMA-BLK,Botas De Agua Bajas Original Para Mujer Negro,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18523,variable,WFS1000RMA-DOV,Botas De Agua Bajas Original Para Mujer Verde Oliva,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18932,variable,WFS1043RMA-SUG,Botas Chelsea Original Para Mujer Verde Suculenta,,,1,"Impermeables, Invierno, Verde, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18519,variable,WFS1000RGL-BLK,Botas De Agua Bajas Y Brillantes Original Para Mujer Negro,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18929,variable,WFS1000RGL-MLR,Botas De Agua Bajas Y Brillantes Original Para Mujer Rojo Militar,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18553,variable,WFS2048RMA-BLK,Botas De Agua Aislantes Bajas Original Para Mujer BLK,,,1,"Impermeables, Invierno, winter-style, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
18651,variable,UAS3036AAB-GRG,Hunter Calcetín Bota 6 Puntadas Beige,,,1,"Hunter, Invierno, Mujer, Ofertas","Tipo de producto > Accesorios, Tipo de producto > Accesorios > Calcetín, Tipo de producto",Hunter,Hunter,
18554,variable,WFS2080RMA-BHE,Botas De Agua Aislantes Bajas Original Para Mujer BHE,,,1,"Impermeables, Invierno, Ofertas","Tipo de producto > Botas, Género, Género > Mujer, Tipo de producto",Hunter,Hunter,
